table,id,key,english,japanese
Tutorial,21030125953061,Tutorial.NTUT-B04.InfoText3,Emergency Rewind gave you extra Shards after your loss. Use them to power up before for the next combat!,敗北後、緊急巻き戻しによって追加のシャードを獲得しました。次の戦闘に備え、そのシャードで戦力を強化しましょう！
Tutorial,21030125953062,Tutorial.NTUT-B05.InfoText1,"At Hero Rank A and S, upgrades are not unique to your Hero - your class determines the options. ",ヒーローがランクAまたはSへ上がる際、アップグレード候補はそのヒーロー固有ではなく、クラスによって決まります。
Tutorial,21030125953063,Tutorial.NTUT-B06.InfoText1,"When the timer reaches 0:50, the Rift Storm arrives.",タイマーが0:50になると、リフトストームが発生します。
Tutorial,21030125953064,Tutorial.NTUT-B06.InfoText2,The Rift Storm deals increasing damage to all characters until the combat is over.,リフトストームは戦闘が終わるまで、全キャラクターへ増加し続けるダメージを与えます。
Tutorial,21030125953071,Tutorial.NTUT-B08.InfoText1,Selling a Hero returns the Items they had equipped.,ヒーローを売却すると、そのヒーローが装備していたアイテムは手元に戻ります。
Tutorial,21030125953072,Tutorial.NTUT-B09.InfoText1,"As your run progresses, higher rarity Heroes, items, and relics can appear in the Shop.",ランが進むにつれ、よりレアリティの高いヒーロー、アイテム、レリックがショップに並ぶようになります。
Tutorial,21030125953073,Tutorial.NTUT-B09.InfoText2,"They are often more powerful, but usually cost more.",レアリティが高いものほど強力な傾向がありますが、通常は価格も高くなります。
Tutorial,21030125953074,Tutorial.NTUT-B10.InfoText1,Combat speed can be increased here.,ここで戦闘速度を上げられます。
Tutorial,21030125953075,Tutorial.NTUT-B11.InfoText1,"After every Boss, the Auction House offers more and higher-rarity choices!",ボスを倒すたび、オークションハウスに並ぶ候補の数とレアリティが上がります！
Tutorial,21030125953066,Tutorial.NTUT-B15.InfoText1,Your team has an effect with the Rush keyword.,現在のチームには「速攻」キーワードを持つ効果があります。
Tutorial,3263305052315648,Tutorial.NTUT-B15.InfoText2,Rush (X) effects are only active during the first X seconds of battle.,速攻（X）の効果が有効なのは、戦闘開始から最初のX秒間だけです。
Tutorial,21030125953068,Tutorial.NTUT-B17.InfoText1,Your team has an effect with the Stall keyword.,現在のチームには「忍耐」キーワードを持つ効果があります。
Tutorial,3263305052315649,Tutorial.NTUT-B17.InfoText2,Stall (X) effects only activate after the first X seconds of battle — and stay active for the rest of the fight. ,忍耐（X）の効果は戦闘開始からX秒後に発動し、その戦闘が終わるまで有効です。
Tutorial,21030125953070,Tutorial.NTUT-B19.InfoText1,Your team has an effect with the Backup keyword.,現在のチームには「控え有効」キーワードを持つ効果があります。
Tutorial,3263305052315650,Tutorial.NTUT-B19.InfoText2,These effects are also active while a Hero is in the Reserve.,「控え有効」の効果は、ヒーローが控えにいる間も有効です。
Tutorial,3263305052315651,Tutorial.NTUT-B19.InfoText3,"""Backup Only"" effects are active only while the Hero is in the Reserve.",「控え専用」の効果は、ヒーローが控えにいる間だけ有効です。
Tutorial,10529853295026176,Tutorial.NTUT-B22.InfoText1,You defeated the Demo Boss — Congratulations!,デモ版のボスを倒しました。おめでとうございます！
Tutorial,10788616123965440,Tutorial.NTUT-B22.InfoText2,You now enter the Endless Mode where you compare your team’s strength against other players.,ここからは、ほかのプレイヤーとチームの強さを比べるエンドレスモードへ入ります。
Tutorial,10529853303414784,Tutorial.NTUT-B22.InfoText3,"But first, one last Auction House — your final chance to spend your Shards.",ただし、その前に最後のオークションハウスがあります。残ったシャードを使う最後の機会です。
Tutorial,3263305052315652,Tutorial.NTUT-B24.InfoText1,By default your team has 3 slots on the Battlefield. Extra Heroes wait in Reserve.,チームは標準で、戦場に3人分の配置枠を持ちます。入りきらないヒーローは控えで待機します。
Tutorial,21030125953077,Tutorial.NTUT-B24.InfoText2,"Here you can see all stats, items, and abilities for that Hero.",ここでは、そのヒーローの全ステータス、アイテム、アビリティを確認できます。
Tutorial,3263305052315653,Tutorial.NTUT-B24.InfoText3,Each Hero's Abilities scale with their personal stats (<sprite name=Attack>/<sprite name=Magic>/<sprite name=HP>/…).,各ヒーローのアビリティは、そのヒーロー自身のステータス（<sprite name=Attack>/<sprite name=Magic>/<sprite name=HP>/…）に応じて効果が伸びます。
Tutorial,21030125953076,Tutorial.NTUT-B24.PromptText1,Right-click a Hero Portrait to inspect them.,ヒーローのポートレートを右クリックして、詳細を確認してください。
Tutorial,21030125953078,Tutorial.NTUT-B24.PromptText2,Press the Hero Panel or TAB to see all of the Heroes on your team.,ヒーローパネルを押すかTABキーを押すと、チームの全ヒーローを確認できます。
Tutorial,10529853303414785,Tutorial.NTUT-B25.InfoText1,You have reached the final Boss without losing a fight.,一度も戦闘に負けず、最後のボスへ到達しました。
Tutorial,10529853303414786,Tutorial.NTUT-B25.InfoText2,"Normally, the first time you lose, your Emergency Rewind serves as an extra life.",通常は最初の敗北時に、緊急巻き戻しが残機のように機能します。
Tutorial,10529853303414787,Tutorial.NTUT-B25.InfoText3,"Instead, you now gain all the Shards it saved up throughout the run.",今回は代わりに、緊急巻き戻しがラン中に蓄えていたシャードをすべて獲得します。
Tutorial,10529853303414789,Tutorial.NTUT-B26.InfoText1,All S Rank heroes get an additional item slot,ランクSのヒーローは全員、アイテムスロットが1つ増えます。
Tutorial,21030125953081,Tutorial.NTUT-C03.InfoText1,You have more Heroes than you can place on the battlefield.,戦場に配置できる人数よりも多くのヒーローを所有しています。
Tutorial,21030125953082,Tutorial.NTUT-C03.InfoText2,Drag Heroes between the Battlefield and Reserves to choose who participates in combat.,ヒーローを戦場と控えの間でドラッグし、戦闘へ参加させるメンバーを選んでください。
UI,43324482344583168,UI.AbandonRun,Abandon Run,ランを放棄
UI,43324482344583169,UI.AbandonRun.Description,Are you sure you want to continue? This will delete all progress made in this run. This action cannot be undone.,本当にランを放棄しますか？ このランの進行状況はすべて削除され、元に戻せません。
UI,4757517696221208,UI.Battle.BattleSpeed,Battle Speed,戦闘速度
UI,76265181331193856,UI.Battle.BattleSpeed.Auto,Auto,自動
UI,5855615566725121,UI.Battle.DamageDealt,Damage Dealt,与ダメージ
UI,13399689983148032,UI.Battle.DamageTaken,Damage Taken,被ダメージ
UI,4757517696221206,UI.Battle.Fight,Fight,戦う
UI,4757517696221205,UI.Battle.HeroPicker.Title,Choose Hero,ヒーローを選ぶ
UI,5855615566725120,UI.Battle.ItemPicker.Title,Choose Item,アイテムを選ぶ
UI,43310355886768128,UI.Battle.Party,Party,パーティー
UI,5855615528976384,UI.Battle.RelicPicker.Title,Choose Your Reward,報酬を選択
UI,4757517696221207,UI.Battle.Reserve,Reserve,控え
UI,4757517696221210,UI.Battle.ResultPanel.BattleLost,Battle Lost,戦闘敗北
UI,4757517696221209,UI.Battle.ResultPanel.BattleWon,Battle Won,戦闘勝利
UI,42976696495374336,UI.Battle.ResultPanel.FightDuration,Combat Duration\n{0} s,戦闘時間\n{0}秒
UI,65393281113653248,UI.Battle.ResultPanel.FightIndex,Combat #{0},第{0}戦
UI,4757517696221214,UI.Battle.ResultPanel.GetShards,Get {shard-icon} {shard-amount}{shard-bonus-string},{shard-icon} {shard-amount}{shard-bonus-string}を獲得
UI,4757517696221211,UI.Battle.ResultPanel.Results,Results,結果
UI,65393281155596288,UI.Battle.ResultPanel.RunDuration,Run Duration\n{0} m {1} s,ラン時間\n{0}分{1}秒
UI,65393281155596289,UI.Battle.ResultPanel.RunDurationShort,Run Duration\n{0} s,ラン時間\n{0}秒
UI,42976696495374337,UI.Battle.ResultPanel.Stats.HeroStats,Hero Stats,ヒーロー戦績
UI,4757517696221213,UI.Battle.ResultPanel.Stats.Title,Stats,ステータス
UI,42976696495374338,UI.Battle.ResultPanel.Stats.Tracker,Tracker,記録
UI,42976696445042688,UI.Battle.ResultPanel.TotalEarned,Total Earned,合計獲得量
UI,69506668659605512,UI.Battle.ResultsPanel.Feedback,Give us feedback,フィードバックを送る
UI,13399690037673984,UI.Battle.ShieldsHealing,Shields & Healing,シールド＆回復
UI,69385795919282178,UI.Battle.ShopPanel.AntiSale,Anti-sale,逆セール
UI,65406051662036993,UI.Battle.ShopPanel.AssembleRiftKey.Description,Buy the Act {0} Key Fragment. It increases in cost by {1} each shop.\n\nShops remaining this act: {2},アクト{0}の鍵の欠片を購入する。価格はショップを訪れるたび{1}ずつ上がる。\n\nこのアクトの残りショップ数：{2}
UI,65406051662036994,UI.Battle.ShopPanel.AssembleRiftKey.KeyFragment,Key Fragment [{0} {1}],鍵の欠片 [{0} {1}]
UI,65406051662036992,UI.Battle.ShopPanel.AssembleRiftKey.Title,Assemble the Rift Key,リフトキーを組み立てる
UI,72664681142018048,UI.Battle.ShopPanel.CompatibilityTooltip.Description,The abilities of heroes here scale with stats from this item.,ここに表示されたヒーローのアビリティは、このアイテムのステータスで強化される。
UI,72664681125240832,UI.Battle.ShopPanel.CompatibilityTooltip.Title,Scaling Indicator,相性表示
UI,4757517696221220,UI.Battle.ShopPanel.DropToSell,Drop here to sell,ここへドロップして売却
UI,4757517696221218,UI.Battle.ShopPanel.Freeze,Freeze Shop,ショップを固定
UI,5855615566725122,UI.Battle.ShopPanel.OpenShop,Open Shop (Space),ショップを開く（Space）
UI,4757517696221216,UI.Battle.ShopPanel.RerollShop,Reroll Shop [{0} {1}],ショップをリロール [{0} {1}]
UI,4757517696221215,UI.Battle.ShopPanel.Sale,Sale,セール
UI,76342891848007680,UI.Battle.ShopPanel.SuperShop,The auction house,オークションハウス
UI,71905034286792704,UI.Battle.ShopPanel.TeamSizeRelics,Team size relics,チーム人数レリック
UI,4757517696221219,UI.Battle.ShopPanel.Unfreeze,Unfreeze Shop,ショップの固定を解除
UI,65095700206714884,UI.BattleFlow.BattleLost,Battle Lost,戦闘敗北
UI,43367915780177925,UI.BattleFlow.BattleWon,Battle Won,戦闘勝利
UI,43367915780177924,UI.BattleFlow.BossVictory,Victory! Starting endless run,勝利！ エンドレスランを開始
UI,65095700206714880,UI.BattleFlow.ChallengeCleared,Challenge Cleared,チャレンジ達成
UI,43367915780177920,UI.BattleFlow.EndlessBattleWon,Endless Battle Won!,エンドレス戦勝利！
UI,43367915780177921,UI.BattleFlow.EndlessModeOver,Endless Mode Over,エンドレスモード終了
UI,43367915780177923,UI.BattleFlow.FightEventLost,Combat Event Lost,戦闘イベント敗北
UI,43367915780177922,UI.BattleFlow.FightEventWon,Combat Event Won!,戦闘イベント勝利！
UI,65095700206714885,UI.BattleFlow.GoblinDeal,Goblin Deal,ゴブリンとの取引
UI,65095700206714888,UI.BattleFlow.Interest,Interest,利息
UI,65095700206714883,UI.BattleFlow.ItemReceived,Item Received,アイテム獲得
UI,14550082238791687,UI.BattleFlow.MaxHeroes.Description,You can only have {0} heroes...,所持できるヒーローは{0}人まで……
UI,14550082238791686,UI.BattleFlow.MaxHeroes.Title,Max heroes reached,ヒーロー数が上限です
UI,65095700206714881,UI.BattleFlow.QuestCompleted,Quest Completed,クエスト達成
UI,65095700206714890,UI.BattleFlow.RewardReceived,Reward Received,報酬獲得
UI,65095700206714882,UI.BattleFlow.RiftAnchor,Rift Seal,リフトシール
UI,43367915780177926,UI.BattleFlow.RunLost,Run Lost,ラン敗北
UI,65095700206714886,UI.BattleFlow.ShardlessVictory,Shardless Victory,シャードなし勝利
UI,65095700206714887,UI.BattleFlow.StabilizerBroken,Emergency Rewind Used,緊急巻き戻しを使用
UI,65095700206714889,UI.BattleFlow.SurvivingHeroBonus,Surviving Hero Bonus,生存ヒーローボーナス
UI,12991570283053067,UI.BattleInfo.ShardStabilizer.Description.Active,"[Emergency Rewind:]<bold> Gather [{0} Shards]<shard> after each combat victory while [Emergency Rewind]<bold> is available. If you are defeated in combat, [Emergency Rewind]<bold> will activate to protect your run and release all of the gathered [Shards]<shard>. If you are defeated in combat while [Emergency Rewind]<bold> is unavailable, your run will end in defeat.

[Emergency Rewind]<bold> is available.
Current [Shards]<shard>: {1}","[緊急巻き戻し：]<bold>[緊急巻き戻し]<bold>が使用可能な間、戦闘に勝利するたび[シャードを{0}]<shard>蓄える。戦闘に敗北すると、[緊急巻き戻し]<bold>が発動してランを守り、蓄えた[シャード]<shard>をすべて放出する。[緊急巻き戻し]<bold>が使用できない状態で再び戦闘に敗北すると、ランは敗北で終了する。

[緊急巻き戻し]<bold>は使用可能。
現在の[シャード]<shard>：{1}"
UI,12991570283053068,UI.BattleInfo.ShardStabilizer.Description.Inactive,"[Emergency Rewind:]<bold> Gather [{0} Shards]<shard> after each combat victory while [Emergency Rewind]<bold> is available. If you are defeated in combat, [Emergency Rewind]<bold> will activate to protect your run and release all of the gathered [Shards]<shard>. If you are defeated in combat while [Emergency Rewind]<bold> is unavailable, your run will end in defeat.

[Emergency Rewind]<bold> was used and is currently unavailable! If you lose another combat your run will end in defeat.","[緊急巻き戻し：]<bold>[緊急巻き戻し]<bold>が使用可能な間、戦闘に勝利するたび[シャードを{0}]<shard>蓄える。戦闘に敗北すると、[緊急巻き戻し]<bold>が発動してランを守り、蓄えた[シャード]<shard>をすべて放出する。[緊急巻き戻し]<bold>が使用できない状態で再び戦闘に敗北すると、ランは敗北で終了する。

[緊急巻き戻し]<bold>は使用済みで、現在使用できない！ 次の戦闘に敗北するとランが終了する。"
UI,12991570283053066,UI.BattleInfo.ShardStabilizer.Title,Emergency Rewind,緊急巻き戻し
UI,12991570283053065,UI.BattleInfo.Shards.Description,You currently have [{0} Shards]<bold>. Shards can be used to purchase upgrades at the shop.,現在[シャードを{0}]<bold>所持している。シャードはショップでアップグレードを購入するために使う。
UI,12991570283053064,UI.BattleInfo.Shards.Title,Shards,シャード
UI,68370266307821568,UI.Common.AllFilter,All,すべて
UI,5836898061500416,UI.Common.Back,Back,戻る
UI,71909583235973120,UI.Common.Cancel,Cancel,キャンセル
UI,4757517696221188,UI.Common.Continue,Continue,続ける
UI,71909580413206528,UI.Common.DontAskAgain,Don't ask again,今後は確認しない
UI,4757517696221187,UI.Common.Error,Error,エラー
UI,43374045034053632,UI.Common.Exit,Close,閉じる
UI,4757517696221184,UI.Common.Heroes,Heroes,ヒーロー
UI,4757517687832576,UI.Common.Items,Items,アイテム
UI,5059436071337984,UI.Common.Loading,Loading...,読み込み中…
UI,69502680828608513,UI.Common.Off,Off,オフ
UI,71911204003119104,UI.Common.Ok,Ok,OK
UI,69502680828608512,UI.Common.On,On,オン
UI,4757517696221186,UI.Common.Proceed,Proceed,進む
UI,65470623982944256,UI.Common.Quest,[Quest]<quest>: {0},[クエスト]<quest>：{0}
UI,4757517692026880,UI.Common.Relics,Relics,レリック
UI,69506668659605504,UI.Common.Skip,Skip,スキップ
UI,4757517696221185,UI.Common.Version,Version {0},バージョン {0}
UI,68370266299432962,UI.Compendium.Abilities,Abilities,アビリティ
UI,43341069495697408,UI.Compendium.ClassModifiers,Class Upgrades,クラスアップグレード
UI,68370266299432968,UI.Compendium.CurrentWorkAtGuild,Current work at Guild {0},ギルド{0}での現在の仕事
UI,68370266299432963,UI.Compendium.Gameplay,Gameplay,ゲームプレイ
UI,77749452491325440,UI.Compendium.HeroLocked.Description,Unlock via progression,進行に応じて解放
UI,77749452461965312,UI.Compendium.HeroLocked.Title,Hero Locked,ヒーロー未解放
UI,43341069520863232,UI.Compendium.Heroes,Heroes,ヒーロー
UI,68370266265878528,UI.Compendium.Items,Items,アイテム
UI,68370266299432961,UI.Compendium.Locked,Locked,未解放
UI,68370266299432969,UI.Compendium.Motivation,Motivation to switch to your guild,あなたのギルドへ移る動機
UI,68370266299432964,UI.Compendium.Personality,Personality,人柄
UI,68370266299432967,UI.Compendium.PersonalityProfile,Personality Profile,人物プロフィール
UI,68370266299432960,UI.Compendium.Relics,Relics,レリック
UI,44731869232234496,UI.Compendium.Search,Search…,検索……
UI,68370266299432965,UI.Compendium.SignatureAbility,Starting Ability,初期アビリティ
UI,68370266299432966,UI.Compendium.Specialization,B-Rank Specialization,Bランク特化
UI,69498930504269824,UI.Compendium.Title,Compendium,図鑑
UI,69450173774815232,UI.Crossroads.ChallengeFight,[Challenge:]<bold> {description}\n\n[Reward:]<bold> Choose a random {reward}.,[チャレンジ：]<bold>{description}\n\n[報酬：]<bold>ランダムな{reward}から1つ選ぶ。
UI,65431832085790721,UI.DamageImmunity.Description,Damage Immune characters do not recieve any damage.,ダメージ無効のキャラクターは一切ダメージを受けない。
UI,65431832085790720,UI.DamageImmunity.Title,Damage Immune,ダメージ無効
UI,65106238248714242,UI.DamageTracker.AbilityDamage,Ability Damage,アビリティダメージ
UI,65106238248714241,UI.DamageTracker.BasicAttackDamage,Basic Attack Damage,通常攻撃ダメージ
UI,65106238248714244,UI.DamageTracker.BurnDamage,Burn Damage,炎上ダメージ
UI,65106238248714248,UI.DamageTracker.DamageBlocked,Damage Blocked,防いだダメージ
UI,65106238248714247,UI.DamageTracker.DamageTaken,Damage Taken,被ダメージ
UI,65106238248714251,UI.DamageTracker.HealingDone,Healing Done,回復量
UI,65106238248714243,UI.DamageTracker.ItemDamage,Item Damage,アイテムダメージ
UI,65106238248714245,UI.DamageTracker.PoisonDamage,Poison Damage,毒ダメージ
UI,65106238248714253,UI.DamageTracker.RelicDamage,Relic Damage,レリックダメージ
UI,65106238248714249,UI.DamageTracker.ShieldDamageTaken,Shield Damage Taken,シールド被ダメージ
UI,65109289793617920,UI.DamageTracker.ShieldingDone,Shielding Done,シールド付与量
UI,65106238248714240,UI.DamageTracker.TotalDamageDealt,Total Damage Dealt,総与ダメージ
UI,65106238248714246,UI.DamageTracker.TotalDamageTaken,Total Damage Taken,総被ダメージ
UI,65106238248714250,UI.DamageTracker.TotalShieldsAndHealing,Total Shields And Healing,シールド＆回復合計
UI,65068743045808133,UI.Dialog.Error.CantMoveOnlyHero.Description,You need at least one Hero on the board to continue. Drag the Hero on top of another Hero in the reserve to swap them.,続行するには、ボード上にヒーローが1人以上必要です。控えにいる別のヒーローの上へドラッグすると入れ替えられます。
UI,65068743045808132,UI.Dialog.Error.CantMoveOnlyHero.Title,Cannot Move Hero,ヒーローを移動できません
UI,65068743045808131,UI.Dialog.Error.CantSellOnlyHero.Description,You need at least one Hero on the board to continue.,続行するには、ボード上にヒーローが1人以上必要です。
UI,65068743045808130,UI.Dialog.Error.CantSellOnlyHero.Title,Cannot Sell Hero,ヒーローを売却できません
UI,4757517696221229,UI.Dialog.Error.InvalidHero.Description,This Hero is no longer available.,このヒーローはもう利用できません。
UI,4757517696221230,UI.Dialog.Error.InvalidItem.Description,This item is no longer available.,このアイテムはもう利用できません。
UI,4757517696221231,UI.Dialog.Error.InvalidRelic.Description,This relic is no longer available.,このレリックはもう利用できません。
UI,65068743045808129,UI.Dialog.Error.NoSpace.Description,You've reached the maximum number of Heroes on the board. You can move Heroes to the Reserves or swap Heroes between the board and Reserves by dragging them on top of each other.,ボード上のヒーロー数が上限に達しています。ヒーローを控えへ移すか、ボードと控えのヒーローを互いの上へドラッグして入れ替えられます。
UI,65068743045808128,UI.Dialog.Error.NoSpace.Title,No Space Left,空きがありません
UI,65484484777738241,UI.Dialog.Error.NoSpaceSell.Description,You don't have space for a new hero! Granting {0} instead.,新しいヒーローを置く空きがありません！ 代わりに{0}を獲得します。
UI,65484484777738240,UI.Dialog.Error.NoSpaceSell.Title,No space for hero reward!,ヒーロー報酬の空きがありません！
UI,65406051662036995,UI.Dialog.InsufficientGold.AssembleKey.Description,You need {0} to assemble Rift Key.,リフトキーの組み立てには{0}必要です。
UI,4757517696221225,UI.Dialog.InsufficientGold.BuyHero.Description,You need {0} Shards to buy this Hero.,このヒーローの購入にはシャードが{0}必要です。
UI,13037515699896320,UI.Dialog.InsufficientGold.BuyItem.Description,You need {0} Shards to buy this item.,このアイテムの購入にはシャードが{0}必要です。
UI,4757517696221226,UI.Dialog.InsufficientGold.BuyRelic.Description,You need {0} Shards to buy this relic.,このレリックの購入にはシャードが{0}必要です。
UI,4757517696221224,UI.Dialog.InsufficientGold.Reroll.Description,You need {0} Shards to reroll.,リロールにはシャードが{0}必要です。
UI,4757517696221223,UI.Dialog.InsufficientGold.Title,Not enough Shards.,シャードが足りません
UI,4757517696221228,UI.Dialog.MaxHeroes.Description,You can only have {0} Heroes. You can dismiss heroes in the Hero Panel.,所持できるヒーローは{0}人までです。ヒーローパネルから売却できます。
UI,4757517696221227,UI.Dialog.MaxHeroes.Title,Max Heroes reached,ヒーロー数が上限です
UI,4757517696221222,UI.Dialog.RerollLimitReached.Description,No more rerolls available.,これ以上リロールできません。
UI,4757517696221221,UI.Dialog.RerollLimitReached.Title,Cannot Reroll,リロールできません
UI,65076426335453186,UI.Dialog.Warning.CampfireNotSkipped.Description,You must skip this Campfire reward in order to complete all missions. Do you want to continue?,全ミッションを達成するには、この焚き火の報酬をスキップする必要があります。続行しますか？
UI,65076426335453185,UI.Dialog.Warning.CampfireNotSkipped.Title,Take Campfire Reward?,焚き火の報酬を受け取りますか？
UI,65365878245031936,UI.Dialog.Warning.CantSellRiftAnchor.Description,The Rift Seal cannot be sold during the Rift Sealing Protocol.,リフト封印プロトコル中はリフトシールを売却できません。
UI,65365878219866112,UI.Dialog.Warning.CantSellRiftAnchor.Title,Cannot Sell Rift Seal,リフトシールを売却できません
UI,65076426335453184,UI.Dialog.Warning.ChallengeFightNotSkipped.Description,You must skip this Challenge Combat reward in order to complete all missions. Do you want to continue?,全ミッションを達成するには、このチャレンジ戦の報酬をスキップする必要があります。続行しますか？
UI,65076426293510144,UI.Dialog.Warning.ChallengeFightNotSkipped.Title,Skip Challenge Combat reward?,チャレンジ戦の報酬をスキップしますか？
UI,65484484777738245,UI.Dialog.Warning.ChallengeFightNotSkippedEarly.Description,You must win this Challenge Combat and skip its reward in order to complete all missions. Do you want to continue?,全ミッションを達成するには、このチャレンジ戦に勝利し、報酬をスキップする必要があります。続行しますか？
UI,65484484777738244,UI.Dialog.Warning.ChallengeFightNotSkippedEarly.Title,Skip Challenge Combat?,チャレンジ戦をスキップしますか？
UI,65484484777738243,UI.Dialog.Warning.Consume.Description,The Rift Anchor might be consumed by this character and cause the mission to fail! Do you really want to proceed?,このキャラクターがリフトシールを消費し、ミッションが失敗する可能性があります！ 本当に続行しますか？
UI,65484484777738242,UI.Dialog.Warning.Consume.Title,Rift Anchor at Risk!,リフトシールが危険です！
UI,43294476776112133,UI.Difficulty.A,Difficulty: A,難易度：A
UI,43294476776112134,UI.Difficulty.A.Description,Earn 1 fewer Shard per surviving Hero at the end of each combat.,戦闘終了時、生存ヒーロー1人につき獲得シャード-1。
UI,43294476776112131,UI.Difficulty.B,Difficulty: B,難易度：B
UI,43294476776112132,UI.Difficulty.B.Description,Enemies are more durable.,敵の耐久力が上がる。
UI,43294476742557696,UI.Difficulty.Base,Base,基本
UI,43294476776112128,UI.Difficulty.Base.Description,Play without difficulty modifiers.,難易度補正なしでプレイする。
UI,43294476776112129,UI.Difficulty.C,Difficulty: C,難易度：C
UI,43294476776112130,UI.Difficulty.C.Description,Heroes take 10% Max HP damage at the start of each combat.,各戦闘開始時、ヒーローが最大HPの10%分のダメージを受ける。
UI,55275582371004416,UI.Difficulty.CurrentWinStreak,Current Win Streak,現在の連勝数
UI,71305342326800384,UI.Difficulty.EndlessBonus,Endless mode score bonus: +{0},エンドレスモードスコアボーナス：+{0}
UI,55275582371004419,UI.Difficulty.LockedDecription,Beat the previous difficulty mode to unlock.,一つ前の難易度をクリアすると解放。
UI,55275582371004420,UI.Difficulty.Modifiers,Difficulty Modifiers,難易度補正
UI,55275582371004417,UI.Difficulty.RiftMode,The Red Rift,レッドリフト
UI,55275582371004418,UI.Difficulty.RiftModeDescription,Take on a highly dangerous contract to close the <b>Red Rift.</b>\n\n- Complete all <b>6 challenges</b> and defeat the final boss to seal the Red Rift and earn your spot on the <b>Win Streak Leaderboard.</b>\n- Failing a challenge ends your run in defeat and <b>resets your win streak</b>.\n- Enemies in the Red Rift have <b>increased stats</b>.\n- Red Rift runs do not continue into <b>Endless Mode</b>. ,極めて危険な契約に挑み、<b>レッドリフト</b>を閉じる。\n\n・<b>6つのチャレンジ</b>をすべて達成して最終ボスを倒すと、レッドリフトを封印し、<b>連勝ランキング</b>へ名を刻める。\n・チャレンジに失敗するとランは敗北で終了し、<b>連勝数がリセット</b>される。\n・レッドリフトの敵は<b>ステータスが強化</b>されている。\n・レッドリフトのランは<b>エンドレスモード</b>へ移行しない。
UI,43294476776112135,UI.Difficulty.S,Difficulty: S,難易度：S
UI,43294476776112136,UI.Difficulty.S.Description,Heroes can only equip 1 item per rank.,ヒーローが装備できるアイテムは、ランクごとに1個のみ。
UI,43294476776112137,UI.Difficulty.SS,Difficulty: SS,難易度：SS
UI,43294476776112138,UI.Difficulty.SS.Description,Enemies are deadlier.,敵がより危険になる。
UI,43294476776112139,UI.Difficulty.SSS,Difficulty: SSS,難易度：SSS
UI,43294476776112140,UI.Difficulty.SSS.Description,"Act Bosses influence combats in their act, making them more difficult.",アクトボスがそのアクト中の戦闘へ干渉し、難易度を上げる。
UI,69011334061649920,UI.Difficulty.Selection,Select a difficulty level for your Rift Contract,リフト契約の難易度を選択
UI,55275582341644288,UI.Difficulty.Title,New Run,新しいラン
UI,64027222985015296,UI.EndScreen.Defeat,Defeat,敗北
UI,76328939000823810,UI.EndScreen.Difficulty,Difficulty,難易度
UI,60371974664458242,UI.EndScreen.Endless,Endless,エンドレス
UI,60371974664458241,UI.EndScreen.EndlessFloor,Endless #{floor},エンドレス #{floor}
UI,76328939000823808,UI.EndScreen.NewLeaderboardRank,New Leaderboard Rank,更新後の順位
UI,60371974664458240,UI.EndScreen.NewRun,New Run,新しいラン
UI,76328938996629504,UI.EndScreen.Score,Score,スコア
UI,60371974601543680,UI.EndScreen.Summary,Summary,概要
UI,76328939000823809,UI.EndScreen.TopPercentage,Top Percentage of Players,プレイヤー上位割合
UI,64027222947266560,UI.EndScreen.Victorious,Victorious,勝利
UI,65442689725366274,UI.Endless.BonusScore,Bonus Score: {0},ボーナススコア：{0}
UI,65442689725366272,UI.Endless.Description,"Survive as long as you can in Endless Mode, facing increasingly difficult battles!",強さを増していく敵と戦い、エンドレスモードで可能な限り長く生き残ろう！
UI,65442689725366275,UI.Endless.DifficultyBonusSCore,Difficulty Bonus: {0},難易度ボーナス：{0}
UI,65442689725366273,UI.Endless.Floor,Floor: {0},フロア：{0}
UI,65442689725366276,UI.Endless.TotalScore,Total Score: {0},合計スコア：{0}
UI,12991570278858752,UI.EndlessMode.Description,"Survive as long as you can in Endless Mode, facing increasingly difficult battles. Cycle: {cycle}, Floor: {floor}",強さを増していく敵と戦い、エンドレスモードで可能な限り長く生き残ろう。サイクル：{cycle}、フロア：{floor}
UI,12991570249498624,UI.EndlessMode.Title,Endless Mode,エンドレスモード
UI,76265181385719815,UI.ExitDialog.Description,Thanks for playing! Wishlist Guildrun to get notified when it releases.,プレイしてくれてありがとう！ Guildrunをウィッシュリストに追加すると、リリース時に通知を受け取れます。
UI,76265181385719814,UI.ExitDialog.Title,Thanks for playing!,プレイしてくれてありがとう！
UI,77761992281022464,UI.Feedback.AttachLastSave,Attach save from last battle,最後の戦闘のセーブを添付
UI,4757517696221232,UI.Feedback.Button,Feedback (Enter),フィードバック（Enter）
UI,76310002812977152,UI.Feedback.Placeholder,Type your message here...,メッセージを入力……
UI,69506668659605506,UI.Feedback.Popup.Text,"<b>Got 10 seconds to share how your first rift went?</b>
Your feedback helps us make the game better for everyone. Completely optional - but we'd love to hear from you.","<b>最初のリフトがどうだったか、10秒だけ教えてくれませんか？</b>
皆さんの声がゲームをより良くする助けになります。回答は完全に任意ですが、ぜひ感想を聞かせてください。"
UI,69506668659605505,UI.Feedback.Popup.Title,Guild debrief,ギルド活動報告
UI,76310002812977153,UI.Feedback.Send,Send,送信
UI,76311234986246144,UI.Feedback.Thanks,Thanks for sharing!,共有ありがとう！
